ImmuneScore,StromalScore,ESTIMATEScore,PurityIndex,PHLDA3,sample_type,tumor,patient
-0.30372798339035195,0.19965785804610847,-2.1797007843317906,2.1797007843317906,5.695763675289303,01,1,TCGA-IM-A41Y
-0.39199237197824094,0.12746324564934208,-3.6635895160594623,3.6635895160594623,4.40120524208547,01,1,TCGA-EL-A4K6
-0.16539283101680624,0.2540365869828076,-0.6071341136278863,0.6071341136278863,6.108930411423055,01,1,TCGA-DJ-A4UL
0.08134533793555035,0.3443673815180954,2.112386603900764,-2.112386603900764,4.864674085481297,01,1,TCGA-DJ-A4V0
-0.3151809695691057,0.3319018846223711,-0.5575872189093434,0.5575872189093434,4.450583505213245,11,0,TCGA-EL-A3T8
-0.2659532175557128,0.3740583360754548,0.29425875952218034,-0.29425875952218034,4.322960980224253,11,0,TCGA-EL-A3TB
-0.3078956251130469,0.19032789255522226,-2.3256415033654827,2.3256415033654827,6.221155468658808,01,1,TCGA-DJ-A13M
-0.3044863939091757,0.18160155213359416,-2.415881263866803,2.415881263866803,5.851870303271292,01,1,TCGA-J8-A3O1
-0.3406605174851296,0.32588323409235387,-0.7960121645617487,0.7960121645617487,2.991737560906133,01,1,TCGA-EL-A3D5
-0.327584039657014,0.41385597948549396,0.4140804199874569,-0.4140804199874569,5.111412750025286,01,1,TCGA-BJ-A290
-0.27091231678353733,0.2786915532418773,-0.9591957773048155,0.9591957773048155,6.36510675742006,01,1,TCGA-BJ-A0ZF
-0.3361257253789706,0.3026779889009714,-1.0646638260049621,1.0646638260049621,3.4779154916574884,11,0,TCGA-EL-A3ZT
-0.156476795675925,0.3590574115940001,0.7950800736874979,-0.7950800736874979,5.6176196166848325,01,1,TCGA-FY-A3R7
-0.2707754513510275,0.20932846211479425,-1.8471702941563761,1.8471702941563761,7.288942597156851,01,1,TCGA-KS-A4I1
0.04465187079139216,0.3359191127867283,1.7718372659694952,-1.7718372659694952,6.073022506858411,01,1,TCGA-ET-A39M
-0.46449882450243873,0.21996100376479105,-2.9373005634447393,2.9373005634447393,4.723403472102613,01,1,TCGA-BJ-A190
-0.1353013411048675,0.4615450417939037,2.2424421860531747,-2.2424421860531747,6.03866455563081,01,1,TCGA-E8-A413
-0.10223034777795342,0.40233343897686036,1.6930438559707313,-1.6930438559707313,5.637031400748341,01,1,TCGA-CE-A481
-0.11200933481327317,0.4521787467602879,2.2698711103274354,-2.2698711103274354,6.954926512410303,06,0,TCGA-DE-A4MD
-0.31198219740934946,0.34332953029206803,-0.39089964667310956,0.39089964667310956,5.48663412345913,01,1,TCGA-E3-A3E5
0.10558566604388012,0.3308186213989148,2.092223491917521,-2.092223491917521,5.279296462048265,01,1,TCGA-EM-A22M
-0.27034267911119914,0.2946666893082269,-0.7508791167906681,0.7508791167906681,5.889338352889544,01,1,TCGA-DJ-A3V8
-0.24959017109617768,0.29849481918192294,-0.570449056897571,0.570449056897571,5.862181083551281,01,1,TCGA-EM-A1CU
0.10353737350427537,0.2961366377851244,1.634830546023444,-1.634830546023444,5.3243962765200505,01,1,TCGA-DJ-A3V2
-0.04151303469925978,0.23329451247732627,-0.08870019390082806,0.08870019390082806,4.102561646389022,01,1,TCGA-FE-A230
-0.30122280975176213,0.3458459397822674,-0.2905405261382592,0.2905405261382592,6.208224627477032,01,1,TCGA-DJ-A3VE
0.0323099291335213,0.2793768132096357,0.9691545518272926,-0.9691545518272926,5.959015371883207,01,1,TCGA-KS-A4ID
-0.21898030595241397,0.3281221055538745,0.0029823640508589433,-0.0029823640508589433,6.663525850478288,01,1,TCGA-DJ-A2PW
-0.2888674912120618,0.17950983383298744,-2.3438086818902626,2.3438086818902626,5.748822194083631,01,1,TCGA-DE-A0Y3
-0.21758412903183327,0.24547660636339041,-1.047225042983171,1.047225042983171,6.986738134201914,01,1,TCGA-EL-A3CX
-0.2415188862057281,0.3201023859345968,-0.24246692719988602,0.24246692719988602,5.662615925527789,01,1,TCGA-FY-A4B0
-0.29169970940832946,0.23861071296828965,-1.6044005644379222,1.6044005644379222,6.2736361456184335,01,1,TCGA-EM-A4FR
-0.3568963134877491,0.26149005698326483,-1.7239488593030297,1.7239488593030297,2.5502375639740165,11,0,TCGA-DO-A1JZ
-0.3182266987276247,0.3208557738272938,-0.7184168313854953,0.7184168313854953,4.478343041643841,01,1,TCGA-DJ-A2Q0
-0.19025856032445437,0.31160894557551627,-0.02679760048315801,0.02679760048315801,4.539411366140771,01,1,TCGA-DJ-A2Q2
-0.07647469267567347,0.4809964190099199,2.864104513516682,-2.864104513516682,5.89117383343315,01,1,TCGA-DJ-A3VF
-0.32350776771985545,0.23505123808879122,-1.851375910910011,1.851375910910011,4.484626862760746,01,1,TCGA-EL-A3CZ
0.07052986504483558,0.35265204450615023,2.150080847691479,-2.150080847691479,4.480769483305795,01,1,TCGA-EL-A3CW
-0.35290719518447466,0.24472096054801332,-1.9135800664618303,1.9135800664618303,3.334429884199194,01,1,TCGA-FY-A3R9
-0.22861467367264388,0.3728221405776913,0.5147919613205258,-0.5147919613205258,5.553323054182554,01,1,TCGA-DJ-A2PU
-0.07507820275462311,0.17124557441809077,-1.0963018319030742,1.0963018319030742,3.6313983084727535,01,1,TCGA-BJ-A2N9
-0.2766838649330105,0.2423532337248302,-1.461383868591608,1.461383868591608,5.368052233768944,01,1,TCGA-DE-A0Y2
